FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
11100000	MILK, NFS	Milk_NFS	Milk, NFS	0	11100000.0
11111000	MILK, WHOLE	Milk_whole	Milk, whole	0	11111000.0
11112110	MILK, REDUCED FAT (2%)	Milk_reduced_fat_2_	Milk, reduced fat (2%)	0	11112110.0
11112210	MILK, LOW FAT (1%)	Milk_low_fat_1_	Milk, low fat (1%)	0	11112210.0
11113000	MILK, FAT FREE (SKIM)	Milk_fat_free_skim_	Milk, fat free (skim)	0	11113000.0
11114300	MILK, LACTOSE FREE, LOW FAT (1%)	Milk_lactose_free_low_fat_1_	Milk, lactose free, low fat (1%)	0	11114300.0
11114320	MILK, LACTOSE FREE, FAT FREE (SKIM)	Milk_lactose_free_fat_free_skim_	Milk, lactose free, fat free (skim)	0	11114320.0
11114330	MILK, LACTOSE FREE, REDUCED FAT (2%)	Milk_lactose_free_reduced_fat_2_	Milk, lactose free, reduced fat (2%)	0	11114330.0
11114350	MILK, LACTOSE FREE, WHOLE	Milk_lactose_free_whole	Milk, lactose free, whole	0	11114350.0
11115000	BUTTERMILK, FAT FREE (SKIM)	Buttermilk_fat_free_skim_	Buttermilk, fat free (skim)	0	11115000.0
11115100	BUTTERMILK, LOW FAT (1%)	Buttermilk_low_fat_1_	Buttermilk, low fat (1%)	0	11115100.0
11115200	BUTTERMILK, REDUCED FAT (2%)	Buttermilk_reduced_fat_2_	Buttermilk, reduced fat (2%)	0	11115200.0
11115300	BUTTERMILK, WHOLE	Buttermilk_whole	Buttermilk, whole	0	11115300.0
11116000	GOAT'S MILK, WHOLE	Goat_s_milk_whole	Goat's milk, whole	0	11116000.0
11120000	MILK, DRY, RECONSTITUTED, NS AS TO FAT CONTENT	Milk_dry_reconstituted_NS_as_to_fat_content	Milk, dry, reconstituted, NS as to fat content	0	11120000.0
11121100	MILK, DRY, RECONSTITUTED, WHOLE	Milk_dry_reconstituted_whole	Milk, dry, reconstituted, whole	0	11121100.0
11121300	MILK, DRY, RECONSTITUTED, FAT FREE (SKIM)	Milk_dry_reconstituted_fat_free_skim_	Milk, dry, reconstituted, fat free (skim)	0	11121300.0
11210050	MILK, EVAPORATED, NS AS TO FAT CONTENT	Milk_evaporated_NS_as_to_fat_content	Milk, evaporated, NS as to fat content	0	11210050.0
11211050	MILK, EVAPORATED, WHOLE	Milk_evaporated_whole	Milk, evaporated, whole	0	11211050.0
11211400	MILK, EVAPORATED, REDUCED FAT (2%)	Milk_evaporated_reduced_fat_2_	Milk, evaporated, reduced fat (2%)	0	11211400.0
11220000	MILK, CONDENSED, SWEETENED	Milk_condensed_sweetened	Milk, condensed, sweetened	0	11220000.0
11320000	SOY MILK	Soy_milk	Soy milk	0	11320000.0
11320100	SOY MILK, LIGHT	Soy_milk_light	Soy milk, light	0	11320100.0
11320200	SOY MILK, NONFAT	Soy_milk_nonfat	Soy milk, nonfat	0	11320200.0
11321000	SOY MILK, CHOCOLATE	Soy_milk_chocolate	Soy milk, chocolate	0	11321000.0
11321100	SOY MILK, LIGHT, CHOCOLATE	Soy_milk_light_chocolate	Soy milk, light, chocolate	0	11321100.0
11321200	SOY MILK, NONFAT, CHOCOLATE	Soy_milk_nonfat_chocolate	Soy milk, nonfat, chocolate	0	11321200.0
11350000	ALMOND MILK, SWEETENED	Almond_milk_sweetened	Almond milk, sweetened	0	11350000.0
11350010	ALMOND MILK, SWEETENED, CHOCOLATE	Almond_milk_sweetened_chocolate	Almond milk, sweetened, chocolate	0	11350010.0
11350020	ALMOND MILK, UNSWEETENED	Almond_milk_unsweetened	Almond milk, unsweetened	0	11350020.0
11350030	ALMOND MILK, UNSWEETENED, CHOCOLATE	Almond_milk_unsweetened_chocolate	Almond milk, unsweetened, chocolate	0	11350030.0
11360000	RICE MILK	Rice_milk	Rice milk	0	11360000.0
11370000	COCONUT MILK	Coconut_milk	Coconut milk	0	11370000.0
11400000	YOGURT, NFS	Yogurt_NFS	Yogurt, NFS	0	11400000.0
11400010	YOGURT, GREEK, NS AS TO TYPE OF MILK OR FLAVOR	Yogurt_Greek_NS_as_to_type_of_milk_or_flavor	Yogurt, Greek, NS as to type of milk or flavor	0	11400010.0
11410000	YOGURT, NS AS TO TYPE OF MILK OR FLAVOR	Yogurt_NS_as_to_type_of_milk_or_flavor	Yogurt, NS as to type of milk or flavor	0	11410000.0
11411010	YOGURT, NS AS TO TYPE OF MILK, PLAIN	Yogurt_NS_as_to_type_of_milk_plain	Yogurt, NS as to type of milk, plain	0	11411010.0
11411100	YOGURT, WHOLE MILK, PLAIN	Yogurt_whole_milk_plain	Yogurt, whole milk, plain	0	11411100.0
11411200	YOGURT, LOW FAT MILK, PLAIN	Yogurt_low_fat_milk_plain	Yogurt, low fat milk, plain	0	11411200.0
11411300	YOGURT, NONFAT MILK, PLAIN	Yogurt_nonfat_milk_plain	Yogurt, nonfat milk, plain	0	11411300.0
11411390	YOGURT, GREEK, NS AS TO TYPE OF MILK, PLAIN	Yogurt_Greek_NS_as_to_type_of_milk_plain	Yogurt, Greek, NS as to type of milk, plain	0	11411390.0
11411400	YOGURT, GREEK, WHOLE MILK, PLAIN	Yogurt_Greek_whole_milk_plain	Yogurt, Greek, whole milk, plain	0	11411400.0
11411410	YOGURT, GREEK, LOW FAT MILK, PLAIN	Yogurt_Greek_low_fat_milk_plain	Yogurt, Greek, low fat milk, plain	0	11411410.0
11411420	YOGURT, GREEK, NONFAT MILK, PLAIN	Yogurt_Greek_nonfat_milk_plain	Yogurt, Greek, nonfat milk, plain	0	11411420.0
11430000	YOGURT, NS AS TO TYPE OF MILK, FRUIT	Yogurt_NS_as_to_type_of_milk_fruit	Yogurt, NS as to type of milk, fruit	0	11430000.0
11431000	YOGURT, WHOLE MILK, FRUIT	Yogurt_whole_milk_fruit	Yogurt, whole milk, fruit	0	11431000.0
11432000	YOGURT, LOW FAT MILK, FRUIT	Yogurt_low_fat_milk_fruit	Yogurt, low fat milk, fruit	0	11432000.0
11433000	YOGURT, NONFAT MILK, FRUIT	Yogurt_nonfat_milk_fruit	Yogurt, nonfat milk, fruit	0	11433000.0
11433990	YOGURT, GREEK, NS AS TO TYPE OF MILK, FRUIT	Yogurt_Greek_NS_as_to_type_of_milk_fruit	Yogurt, Greek, NS as to type of milk, fruit	0	11433990.0
11434000	YOGURT, GREEK, WHOLE MILK, FRUIT	Yogurt_Greek_whole_milk_fruit	Yogurt, Greek, whole milk, fruit	0	11434000.0
11434010	YOGURT, GREEK, LOW FAT MILK, FRUIT	Yogurt_Greek_low_fat_milk_fruit	Yogurt, Greek, low fat milk, fruit	0	11434010.0
11434020	YOGURT, GREEK, NONFAT MILK, FRUIT	Yogurt_Greek_nonfat_milk_fruit	Yogurt, Greek, nonfat milk, fruit	0	11434020.0
11434090	YOGURT, NS AS TO TYPE OF MILK, FLAVORS OTHER THAN FRUIT	Yogurt_NS_as_to_type_of_milk_flavors_other_than_fruit	Yogurt, NS as to type of milk, flavors other than fruit	0	11434090.0
11434100	YOGURT, WHOLE MILK, FLAVORS OTHER THAN FRUIT	Yogurt_whole_milk_flavors_other_than_fruit	Yogurt, whole milk, flavors other than fruit	0	11434100.0
11434200	YOGURT, LOW FAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_low_fat_milk_flavors_other_than_fruit	Yogurt, low fat milk, flavors other than fruit	0	11434200.0
11434300	YOGURT, NONFAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_nonfat_milk_flavors_other_than_fruit	Yogurt, nonfat milk, flavors other than fruit	0	11434300.0
11435000	YOGURT, GREEK, NS AS TO TYPE OF MILK, FLAVORS OTHER THAN FRU	Yogurt_Greek_NS_as_to_type_of_milk_flavors_other_than_fruit	Yogurt, Greek, NS as to type of milk, flavors other than fruit	0	11435000.0
11435010	YOGURT, GREEK, WHOLE MILK, FLAVORS OTHER THAN FRUIT	Yogurt_Greek_whole_milk_flavors_other_than_fruit	Yogurt, Greek, whole milk, flavors other than fruit	0	11435010.0
11435020	YOGURT, GREEK, LOW FAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_Greek_low_fat_milk_flavors_other_than_fruit	Yogurt, Greek, low fat milk, flavors other than fruit	0	11435020.0
11435030	YOGURT, GREEK, NONFAT MILK, FLAVORS OTHER THAN FRUIT	Yogurt_Greek_nonfat_milk_flavors_other_than_fruit	Yogurt, Greek, nonfat milk, flavors other than fruit	0	11435030.0
11435100	YOGURT, GREEK, WITH OATS	Yogurt_Greek_with_oats	Yogurt, Greek, with oats	0	11435100.0
11436000	YOGURT, LIQUID	Yogurt_liquid	Yogurt, liquid	0	11436000.0
11440010	CHIPOTLE DIP, YOGURT BASED	Chipotle_dip_yogurt_based	Chipotle dip, yogurt based	0	11440010.0
11440020	DILL DIP, YOGURT BASED	Dill_dip_yogurt_based	Dill dip, yogurt based	0	11440020.0
11440040	RANCH DIP, YOGURT BASED	Ranch_dip_yogurt_based	Ranch dip, yogurt based	0	11440040.0
11440050	SPINACH DIP, YOGURT BASED	Spinach_dip_yogurt_based	Spinach dip, yogurt based	0	11440050.0
11440060	TZATZIKI DIP	Tzatziki_dip	Tzatziki dip	0	11440060.0
11440070	VEGETABLE DIP, YOGURT BASED	Vegetable_dip_yogurt_based	Vegetable dip, yogurt based	0	11440070.0
11459990	YOGURT, FROZEN, NS AS TO FLAVOR, NS AS TO TYPE OF MILK	Yogurt_frozen_NS_as_to_flavor_NS_as_to_type_of_milk	Yogurt, frozen, NS as to flavor, NS as to type of milk	0	11459990.0
11460000	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NS AS TO TYPE	Yogurt_frozen_flavors_other_than_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, flavors other than chocolate, NS as to type of milk	0	11460000.0
11460100	YOGURT, FROZEN, CHOCOLATE, NS AS TO TYPE OF MILK	Yogurt_frozen_chocolate_NS_as_to_type_of_milk	Yogurt, frozen, chocolate, NS as to type of milk	0	11460100.0
11460160	YOGURT, FROZEN, CHOCOLATE, LOWFAT MILK	Yogurt_frozen_chocolate_lowfat_milk	Yogurt, frozen, chocolate, lowfat milk	0	11460160.0
11460170	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, LOWFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, flavors other than chocolate, lowfat milk	0	11460170.0
11460250	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, WITH SORBET OR	Yogurt_frozen_flavors_other_than_chocolate_with_sorbet_or_sorbet_coated	Yogurt, frozen, flavors other than chocolate, with sorbet or sorbet-coated	0	11460250.0
11460300	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NONFAT MILK	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk	Yogurt, frozen, flavors other than chocolate, nonfat milk	0	11460300.0
11460410	YOGURT, FROZEN, FLAVORS OTHER THAN CHOCOLATE, NONFAT MILK, W	Yogurt_frozen_flavors_other_than_chocolate_nonfat_milk_with_low_calorie_sweetener	Yogurt, frozen, flavors other than chocolate, nonfat milk, with low-calorie sweetener	0	11460410.0
11461000	YOGURT, FROZEN, CHOCOLATE-COATED	Yogurt_frozen_chocolate_coated	Yogurt, frozen, chocolate-coated	0	11461000.0
11461260	YOGURT, FROZEN, CONE, FLAVORS OTHER THAN CHOCOLATE	Yogurt_frozen_cone_flavors_other_than_chocolate	Yogurt, frozen, cone, flavors other than chocolate	0	11461260.0
11461270	YOGURT, FROZEN, CONE, FLAVORS OTHER THAN CHOCOLATE, LOWFAT M	Yogurt_frozen_cone_flavors_other_than_chocolate_lowfat_milk	Yogurt, frozen, cone, flavors other than chocolate, lowfat milk	0	11461270.0
11511000	CHOCOLATE MILK, NFS	Chocolate_milk_NFS	Chocolate milk, NFS	0	11511000.0
11511100	CHOCOLATE MILK, READY TO DRINK, WHOLE	Chocolate_milk_ready_to_drink_whole	Chocolate milk, ready to drink, whole	0	11511100.0
11511200	CHOCOLATE MILK, READY TO DRINK, REDUCED FAT	Chocolate_milk_ready_to_drink_reduced_fat	Chocolate milk, ready to drink, reduced fat	0	11511200.0
11511300	CHOCOLATE MILK, READY TO DRINK, FAT FREE	Chocolate_milk_ready_to_drink_fat_free	Chocolate milk, ready to drink, fat free	0	11511300.0
11511400	CHOCOLATE MILK, READY TO DRINK, LOW FAT	Chocolate_milk_ready_to_drink_low_fat	Chocolate milk, ready to drink, low fat	0	11511400.0
11511550	CHOCOLATE MILK, READY TO DRINK, REDUCED SUGAR, NS AS TO MILK	Chocolate_milk_ready_to_drink_reduced_sugar_NS_as_to_milk	Chocolate milk, ready to drink, reduced sugar, NS as to milk	0	11511550.0
11511600	CHOCOLATE MILK, READY TO DRINK, LOW FAT (NESQUIK)	Chocolate_milk_ready_to_drink_low_fat_Nesquik_	Chocolate milk, ready to drink, low fat (Nesquik)	0	11511600.0
11511700	CHOCOLATE MILK, READY TO DRINK, LOW FAT, NO SUGAR ADDED (NES	Chocolate_milk_ready_to_drink_low_fat_no_sugar_added_Nesquik_	Chocolate milk, ready to drink, low fat, no sugar added (Nesquik)	0	11511700.0
11512010	HOT CHOCOLATE / COCOA, READY TO DRINK	Hot_chocolate_Cocoa_ready_to_drink	Hot chocolate / Cocoa, ready to drink	0	11512010.0
11512020	HOT CHOCOLATE / COCOA, READY TO DRINK, MADE WITH NONFAT MILK	Hot_chocolate_Cocoa_ready_to_drink_made_with_nonfat_milk	Hot chocolate / Cocoa, ready to drink, made with nonfat milk	0	11512020.0
11512100	HOT CHOCOLATE / COCOA, READY TO DRINK, WITH WHIPPED CREAM	Hot_chocolate_Cocoa_ready_to_drink_with_whipped_cream	Hot chocolate / Cocoa, ready to drink, with whipped cream	0	11512100.0
11513150	CHOCOLATE MILK, MADE FROM DRY MIX WITH REDUCED FAT MILK	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk	Chocolate milk, made from dry mix with reduced fat milk	0	11513150.0
11513200	CHOCOLATE MILK, MADE FROM DRY MIX WITH LOW FAT MILK	Chocolate_milk_made_from_dry_mix_with_low_fat_milk	Chocolate milk, made from dry mix with low fat milk	0	11513200.0
11513310	CHOCOLATE MILK, MADE FROM DRY MIX WITH NON-DAIRY MILK	Chocolate_milk_made_from_dry_mix_with_non_dairy_milk	Chocolate milk, made from dry mix with non-dairy milk	0	11513310.0
11513355	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH WHOLE MILK	Chocolate_milk_made_from_reduced_sugar_mix_with_whole_milk	Chocolate milk, made from reduced sugar mix with whole milk	0	11513355.0
11513360	CHOCOLATE MILK, MADE FROM REDUCED SUGAR MIX WITH REDUCED FAT	Chocolate_milk_made_from_reduced_sugar_mix_with_reduced_fat_milk	Chocolate milk, made from reduced sugar mix with reduced fat milk	0	11513360.0
11513380	CHOCOLATE MILK, MADE FROM DRY MIX, NS AS TO TYPE OF MILK (NE	Chocolate_milk_made_from_dry_mix_NS_as_to_type_of_milk_Nesquik_	Chocolate milk, made from dry mix, NS as to type of milk (Nesquik)	0	11513380.0
11513381	CHOCOLATE MILK, MADE FROM DRY MIX WITH WHOLE MILK (NESQUIK)	Chocolate_milk_made_from_dry_mix_with_whole_milk_Nesquik_	Chocolate milk, made from dry mix with whole milk (Nesquik)	0	11513381.0
11513382	CHOCOLATE MILK, MADE FROM DRY MIX WITH REDUCED FAT MILK (NES	Chocolate_milk_made_from_dry_mix_with_reduced_fat_milk_Nesquik_	Chocolate milk, made from dry mix with reduced fat milk (Nesquik)	0	11513382.0
11513384	CHOCOLATE MILK, MADE FROM DRY MIX WITH FAT FREE MILK (NESQUI	Chocolate_milk_made_from_dry_mix_with_fat_free_milk_Nesquik_	Chocolate milk, made from dry mix with fat free milk (Nesquik)	0	11513384.0
11513391	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH WHOLE	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_whole_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with whole milk (Nesquik)	0	11513391.0
11513392	CHOCOLATE MILK, MADE FROM NO SUGAR ADDED DRY MIX WITH REDUCE	Chocolate_milk_made_from_no_sugar_added_dry_mix_with_reduced_fat_milk_Nesquik_	Chocolate milk, made from no sugar added dry mix with reduced fat milk (Nesquik)	0	11513392.0
11513500	CHOCOLATE MILK, MADE FROM SYRUP WITH WHOLE MILK	Chocolate_milk_made_from_syrup_with_whole_milk	Chocolate milk, made from syrup with whole milk	0	11513500.0
11513550	CHOCOLATE MILK, MADE FROM SYRUP WITH REDUCED FAT MILK	Chocolate_milk_made_from_syrup_with_reduced_fat_milk	Chocolate milk, made from syrup with reduced fat milk	0	11513550.0
11513600	CHOCOLATE MILK, MADE FROM SYRUP WITH LOW FAT MILK	Chocolate_milk_made_from_syrup_with_low_fat_milk	Chocolate milk, made from syrup with low fat milk	0	11513600.0
11514100	HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND WATER	Hot_chocolate_Cocoa_made_with_dry_mix_and_water	Hot chocolate / Cocoa, made with dry mix and water	0	11514100.0
11514110	HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND WHOLE MILK	Hot_chocolate_Cocoa_made_with_dry_mix_and_whole_milk	Hot chocolate / Cocoa, made with dry mix and whole milk	0	11514110.0
11514120	HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND REDUCED FAT MIL	Hot_chocolate_Cocoa_made_with_dry_mix_and_reduced_fat_milk	Hot chocolate / Cocoa, made with dry mix and reduced fat milk	0	11514120.0
11514140	HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND FAT FREE MILK	Hot_chocolate_Cocoa_made_with_dry_mix_and_fat_free_milk	Hot chocolate / Cocoa, made with dry mix and fat free milk	0	11514140.0
11514150	HOT CHOCOLATE / COCOA, MADE WITH DRY MIX AND NON-DAIRY MILK	Hot_chocolate_Cocoa_made_with_dry_mix_and_non_dairy_milk	Hot chocolate / Cocoa, made with dry mix and non-dairy milk	0	11514150.0
11514310	HOT CHOCOLATE / COCOA, MADE WITH NO SUGAR ADDED DRY MIX AND	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_water	Hot chocolate / Cocoa, made with no sugar added dry mix and water	0	11514310.0
11514320	HOT CHOCOLATE / COCOA, MADE WITH NO SUGAR ADDED DRY MIX AND	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_whole_milk	Hot chocolate / Cocoa, made with no sugar added dry mix and whole milk	0	11514320.0
11514330	HOT CHOCOLATE / COCOA, MADE WITH NO SUGAR ADDED DRY MIX AND	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_reduced_fat_milk	Hot chocolate / Cocoa, made with no sugar added dry mix and reduced fat milk	0	11514330.0
11514350	HOT CHOCOLATE / COCOA, MADE WITH NO SUGAR ADDED DRY MIX AND	Hot_chocolate_Cocoa_made_with_no_sugar_added_dry_mix_and_fat_free_milk	Hot chocolate / Cocoa, made with no sugar added dry mix and fat free milk	0	11514350.0
11519040	STRAWBERRY MILK, NFS	Strawberry_milk_NFS	Strawberry milk, NFS	0	11519040.0
11519105	STRAWBERRY MILK, REDUCED FAT	Strawberry_milk_reduced_fat	Strawberry milk, reduced fat	0	11519105.0
11519200	STRAWBERRY MILK, LOW FAT	Strawberry_milk_low_fat	Strawberry milk, low fat	0	11519200.0
11526000	MILK, MALTED	Milk_malted	Milk, malted	0	11526000.0
11531000	EGGNOG, REGULAR	Eggnog_regular	Eggnog, regular	0	11531000.0
11541110	MILK SHAKE, HOME RECIPE, CHOCOLATE	Milk_shake_home_recipe_chocolate	Milk shake, home recipe, chocolate	0	11541110.0
11541120	MILK SHAKE, HOME RECIPE, FLAVORS OTHER THAN CHOCOLATE	Milk_shake_home_recipe_flavors_other_than_chocolate	Milk shake, home recipe, flavors other than chocolate	0	11541120.0
11541135	MILK SHAKE, HOME RECIPE, FLAVORS OTHER THAN CHOCOLATE, LIGHT	Milk_shake_home_recipe_flavors_other_than_chocolate_light	Milk shake, home recipe, flavors other than chocolate, light	0	11541135.0
11542100	MILK SHAKE, FAST FOOD, CHOCOLATE	Milk_shake_fast_food_chocolate	Milk shake, fast food, chocolate	0	11542100.0
11542200	MILK SHAKE, FAST FOOD, FLAVORS OTHER THAN CHOCOLATE	Milk_shake_fast_food_flavors_other_than_chocolate	Milk shake, fast food, flavors other than chocolate	0	11542200.0
11543000	MILK SHAKE, BOTTLED, CHOCOLATE	Milk_shake_bottled_chocolate	Milk shake, bottled, chocolate	0	11543000.0
11543010	MILK SHAKE, BOTTLED, FLAVORS OTHER THAN CHOCOLATE	Milk_shake_bottled_flavors_other_than_chocolate	Milk shake, bottled, flavors other than chocolate	0	11543010.0
11551050	LICUADO OR BATIDO	Licuado_or_Batido	Licuado or Batido	0	11551050.0
11553100	FRUIT SMOOTHIE, NFS	Fruit_smoothie_NFS	Fruit smoothie, NFS	0	11553100.0
11553110	FRUIT SMOOTHIE, WITH WHOLE FRUIT AND DAIRY	Fruit_smoothie_with_whole_fruit_and_dairy	Fruit smoothie, with whole fruit and dairy	0	11553110.0
11553120	FRUIT SMOOTHIE, WITH WHOLE FRUIT AND DAIRY, ADDED PROTEIN	Fruit_smoothie_with_whole_fruit_and_dairy_added_protein	Fruit smoothie, with whole fruit and dairy, added protein	0	11553120.0
11553130	FRUIT SMOOTHIE JUICE DRINK, WITH DAIRY	Fruit_smoothie_juice_drink_with_dairy	Fruit smoothie juice drink, with dairy	0	11553130.0
11560000	CHOCOLATE MILK DRINK	Chocolate_milk_drink	Chocolate milk drink	0	11560000.0
11710801	INFANT FORMULA, READY-TO-FEED (PEDIASURE)	Infant_formula_ready_to_feed_PediaSure_	Infant formula, ready-to-feed (PediaSure)	0	11710801.0
11810000	MILK, DRY, NOT RECONSTITUTED, NS AS TO FAT CONTENT	Milk_dry_not_reconstituted_NS_as_to_fat_content	Milk, dry, not reconstituted, NS as to fat content	0	11810000.0
11811000	MILK, DRY, NOT RECONSTITUTED, WHOLE	Milk_dry_not_reconstituted_whole	Milk, dry, not reconstituted, whole	0	11811000.0
11813000	MILK, DRY, NOT RECONSTITUTED, FAT FREE (SKIM)	Milk_dry_not_reconstituted_fat_free_skim_	Milk, dry, not reconstituted, fat free (skim)	0	11813000.0
11830100	HOT CHOCOLATE / COCOA, DRY MIX, NOT RECONSTITUTED	Hot_chocolate_Cocoa_dry_mix_not_reconstituted	Hot chocolate / Cocoa, dry mix, not reconstituted	0	11830100.0
11830115	HOT CHOCOLATE / COCOA, DRY MIX, NO SUGAR ADDED, NOT RECONSTI	Hot_chocolate_Cocoa_dry_mix_no_sugar_added_not_reconstituted	Hot chocolate / Cocoa, dry mix, no sugar added, not reconstituted	0	11830115.0
11830150	COCOA POWDER, NOT RECONSTITUTED	Cocoa_powder_not_reconstituted	Cocoa powder, not reconstituted	0	11830150.0
11830160	CHOCOLATE BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED	Chocolate_beverage_powder_dry_mix_not_reconstituted	Chocolate beverage powder, dry mix, not reconstituted	0	11830160.0
11830165	CHOCOLATE BEVERAGE POWDER, REDUCED SUGAR, DRY MIX, NOT RECON	Chocolate_beverage_powder_reduced_sugar_dry_mix_not_reconstituted	Chocolate beverage powder, reduced sugar, dry mix, not reconstituted	0	11830165.0
11830260	MILK, MALTED, DRY MIX, NOT RECONSTITUTED	Milk_malted_dry_mix_not_reconstituted	Milk, malted, dry mix, not reconstituted	0	11830260.0
11830400	STRAWBERRY BEVERAGE POWDER, DRY MIX, NOT RECONSTITUTED	Strawberry_beverage_powder_dry_mix_not_reconstituted	Strawberry beverage powder, dry mix, not reconstituted	0	11830400.0
12100100	CREAM, NS AS TO LIGHT, HEAVY, OR HALF AND HALF	Cream_NS_as_to_light_heavy_or_half_and_half	Cream, NS as to light, heavy, or half and half	0	12100100.0
12110100	CREAM, LIGHT	Cream_light	Cream, light	0	12110100.0
12120100	CREAM, HALF AND HALF	Cream_half_and_half	Cream, half and half	0	12120100.0
12120106	CREAM, HALF AND HALF, FLAVORED	Cream_half_and_half_flavored	Cream, half and half, flavored	0	12120106.0
12120110	CREAM, HALF AND HALF, FAT FREE	Cream_half_and_half_fat_free	Cream, half and half, fat free	0	12120110.0
12130100	CREAM, HEAVY	Cream_heavy	Cream, heavy	0	12130100.0
12140000	CREAM, WHIPPED	Cream_whipped	Cream, whipped	0	12140000.0
12200100	COFFEE CREAMER, NFS	Coffee_creamer_NFS	Coffee creamer, NFS	0	12200100.0
12210200	COFFEE CREAMER, LIQUID	Coffee_creamer_liquid	Coffee creamer, liquid	0	12210200.0
12210210	COFFEE CREAMER, LIQUID, FLAVORED	Coffee_creamer_liquid_flavored	Coffee creamer, liquid, flavored	0	12210210.0
12210260	COFFEE CREAMER, LIQUID, FAT FREE	Coffee_creamer_liquid_fat_free	Coffee creamer, liquid, fat free	0	12210260.0
12210270	COFFEE CREAMER, LIQUID, FAT FREE, FLAVORED	Coffee_creamer_liquid_fat_free_flavored	Coffee creamer, liquid, fat free, flavored	0	12210270.0
12210280	COFFEE CREAMER, LIQUID, FAT FREE, SUGAR FREE, FLAVORED	Coffee_creamer_liquid_fat_free_sugar_free_flavored	Coffee creamer, liquid, fat free, sugar free, flavored	0	12210280.0
12210310	COFFEE CREAMER, LIQUID, SUGAR FREE, FLAVORED	Coffee_creamer_liquid_sugar_free_flavored	Coffee creamer, liquid, sugar free, flavored	0	12210310.0
12210400	COFFEE CREAMER, POWDER	Coffee_creamer_powder	Coffee creamer, powder	0	12210400.0
12210420	COFFEE CREAMER, POWDER, FLAVORED	Coffee_creamer_powder_flavored	Coffee creamer, powder, flavored	0	12210420.0
12210430	COFFEE CREAMER, POWDER, FAT FREE	Coffee_creamer_powder_fat_free	Coffee creamer, powder, fat free	0	12210430.0
12210440	COFFEE CREAMER,POWDER, FAT FREE, FLAVORED	Coffee_creamer_powder_fat_free_flavored	Coffee creamer,powder, fat free, flavored	0	12210440.0
12210505	COFFEE CREAMER,POWDER, SUGAR FREE, FLAVORED	Coffee_creamer_powder_sugar_free_flavored	Coffee creamer,powder, sugar free, flavored	0	12210505.0
12210520	COFFEE CREAMER, SOY, LIQUID	Coffee_creamer_soy_liquid	Coffee creamer, soy, liquid	0	12210520.0
12220200	WHIPPED TOPPING	Whipped_topping	Whipped topping	0	12220200.0
12220270	WHIPPED TOPPING, FAT FREE	Whipped_topping_fat_free	Whipped topping, fat free	0	12220270.0
12310100	SOUR CREAM	Sour_cream	Sour cream	0	12310100.0
12310300	SOUR CREAM, REDUCED FAT	Sour_cream_reduced_fat	Sour cream, reduced fat	0	12310300.0
12310350	SOUR CREAM, LIGHT	Sour_cream_light	Sour cream, light	0	12310350.0
12310370	SOUR CREAM, FAT FREE	Sour_cream_fat_free	Sour cream, fat free	0	12310370.0
12350010	DIP, NFS	Dip_NFS	Dip, NFS	0	12350010.0
12350200	CHIPOTLE DIP, REGULAR	Chipotle_dip_regular	Chipotle dip, regular	0	12350200.0
12350210	DILL DIP, REGULAR	Dill_dip_regular	Dill dip, regular	0	12350210.0
12350220	ONION DIP, REGULAR	Onion_dip_regular	Onion dip, regular	0	12350220.0
12350230	RANCH DIP, REGULAR	Ranch_dip_regular	Ranch dip, regular	0	12350230.0
12350235	RANCH DIP, LIGHT	Ranch_dip_light	Ranch dip, light	0	12350235.0
12350240	SPINACH DIP, REGULAR	Spinach_dip_regular	Spinach dip, regular	0	12350240.0
12350250	VEGETABLE DIP, REGULAR	Vegetable_dip_regular	Vegetable dip, regular	0	12350250.0
12350255	VEGETABLE DIP, LIGHT	Vegetable_dip_light	Vegetable dip, light	0	12350255.0
13110000	ICE CREAM, NFS	Ice_cream_NFS	Ice cream, NFS	0	13110000.0
