FoodCode	DRXFCSD	Main.food.description	Old.Main.food.description	ModCode	FoodID
75122000	PEPPER, RAW, NFS	Pepper_raw_NFS	Pepper, raw, NFS	0	75122000.0
75122200	PEPPER, SWEET, RED, RAW	Pepper_sweet_red_raw	Pepper, sweet, red, raw	0	75122200.0
75140990	CABBAGE SALAD OR COLESLAW, FROM FAST FOOD / RESTAURANT	Cabbage_salad_or_coleslaw_from_fast_food_restaurant	Cabbage salad or coleslaw, from fast food / restaurant	0	75140990.0
75141040	CABBAGE SALAD OR COLESLAW, MADE WITH ANY TYPE OF FAT FREE DR	Cabbage_salad_or_coleslaw_made_with_any_type_of_fat_free_dressing	Cabbage salad or coleslaw, made with any type of fat free dressing	0	75141040.0
75142550	CUCUMBER SALAD, MADE WITH ITALIAN DRESSING	Cucumber_salad_made_with_Italian_dressing	Cucumber salad, made with Italian dressing	0	75142550.0
75143000	LETTUCE, SALAD WITH ASSORTED VEGETABLES INCLUDING TOMATOES A	Lettuce_salad_with_assorted_vegetables_including_tomatoes_and_or_carrots_no_dressing	Lettuce, salad with assorted vegetables including tomatoes and/or carrots, no dressing	0	75143000.0
75202000	ASPARAGUS, COOKED, NS AS TO FORM, NS AS TO FAT ADDED IN COOK	Asparagus_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Asparagus, cooked, NS as to form, NS as to fat added in cooking	0	75202000.0
75202011	ASPARAGUS, COOKED, FROM FRESH, FAT NOT ADDED IN COOKING	Asparagus_cooked_from_fresh_fat_not_added_in_cooking	Asparagus, cooked, from fresh, fat not added in cooking	0	75202011.0
75204031	BEANS, LIMA, IMMATURE, COOKED, FROM FROZEN, MADE WITH BUTTER	Beans_lima_immature_cooked_from_frozen_made_with_butter	Beans, lima, immature, cooked, from frozen, made with butter	0	75204031.0
75204963	BEANS, STRING, COOKED, FROM FRESH, NS AS TO COLOR, MADE WITH	Beans_string_cooked_from_fresh_NS_as_to_color_made_with_oil	Beans, string, cooked, from fresh, NS as to color, made with oil	0	75204963.0
75205010	BEANS, STRING, GREEN, COOKED, NS AS TO FORM, NS AS TO FAT AD	Beans_string_green_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Beans, string, green, cooked, NS as to form, NS as to fat added in cooking	0	75205010.0
75205013	BEANS, STRING, GREEN, COOKED, FROM CANNED, NS AS TO FAT ADDE	Beans_string_green_cooked_from_canned_NS_as_to_fat_added_in_cooking	Beans, string, green, cooked, from canned, NS as to fat added in cooking	0	75205013.0
75205020	BEANS, STRING, GREEN, COOKED, NS AS TO FORM, FAT NOT ADDED I	Beans_string_green_cooked_NS_as_to_form_fat_not_added_in_cooking	Beans, string, green, cooked, NS as to form, fat not added in cooking	0	75205020.0
75205022	BEANS, STRING, GREEN, COOKED, FROM FROZEN, FAT NOT ADDED IN	Beans_string_green_cooked_from_frozen_fat_not_added_in_cooking	Beans, string, green, cooked, from frozen, fat not added in cooking	0	75205022.0
75205023	BEANS, STRING, GREEN, COOKED, FROM CANNED, FAT NOT ADDED IN	Beans_string_green_cooked_from_canned_fat_not_added_in_cooking	Beans, string, green, cooked, from canned, fat not added in cooking	0	75205023.0
75205044	BEANS, STRING, GREEN, COOKED, FROM FRESH, MADE WITH OIL	Beans_string_green_cooked_from_fresh_made_with_oil	Beans, string, green, cooked, from fresh, made with oil	0	75205044.0
75205049	BEANS, STRING, GREEN, COOKED, FROM FROZEN, MADE WITH MARGARI	Beans_string_green_cooked_from_frozen_made_with_margarine	Beans, string, green, cooked, from frozen, made with margarine	0	75205049.0
75205051	BEANS, STRING, GREEN, COOKED, FROM CANNED, MADE WITH BUTTER	Beans_string_green_cooked_from_canned_made_with_butter	Beans, string, green, cooked, from canned, made with butter	0	75205051.0
75205120	BEANS, STRING, GREEN, CANNED, LOW SODIUM, FAT NOT ADDED IN C	Beans_string_green_canned_low_sodium_fat_not_added_in_cooking	Beans, string, green, canned, low sodium, fat not added in cooking	0	75205120.0
75210000	CABBAGE, CHINESE, COOKED, NS AS TO FAT ADDED IN COOKING	Cabbage_Chinese_cooked_NS_as_to_fat_added_in_cooking	Cabbage, Chinese, cooked, NS as to fat added in cooking	0	75210000.0
75210010	CABBAGE, CHINESE, COOKED, FAT NOT ADDED IN COOKING	Cabbage_Chinese_cooked_fat_not_added_in_cooking	Cabbage, Chinese, cooked, fat not added in cooking	0	75210010.0
75211010	CABBAGE, GREEN, COOKED, NS AS TO FAT ADDED IN COOKING	Cabbage_green_cooked_NS_as_to_fat_added_in_cooking	Cabbage, green, cooked, NS as to fat added in cooking	0	75211010.0
75211020	CABBAGE, GREEN, COOKED, FAT NOT ADDED IN COOKING	Cabbage_green_cooked_fat_not_added_in_cooking	Cabbage, green, cooked, fat not added in cooking	0	75211020.0
75214011	CAULIFLOWER, COOKED, FROM FRESH, FAT NOT ADDED IN COOKING	Cauliflower_cooked_from_fresh_fat_not_added_in_cooking	Cauliflower, cooked, from fresh, fat not added in cooking	0	75214011.0
75214012	CAULIFLOWER, COOKED, FROM FROZEN, FAT NOT ADDED IN COOKING	Cauliflower_cooked_from_frozen_fat_not_added_in_cooking	Cauliflower, cooked, from frozen, fat not added in cooking	0	75214012.0
75216100	CORN, YELLOW, COOKED, NS AS TO FORM, NS AS TO FAT ADDED IN C	Corn_yellow_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Corn, yellow, cooked, NS as to form, NS as to fat added in cooking	0	75216100.0
75216111	CORN, YELLOW, COOKED, FROM FRESH, FAT NOT ADDED IN COOKING	Corn_yellow_cooked_from_fresh_fat_not_added_in_cooking	Corn, yellow, cooked, from fresh, fat not added in cooking	0	75216111.0
75216113	CORN, YELLOW, COOKED, FROM CANNED, FAT NOT ADDED IN COOKING	Corn_yellow_cooked_from_canned_fat_not_added_in_cooking	Corn, yellow, cooked, from canned, fat not added in cooking	0	75216113.0
75216122	CORN, YELLOW, COOKED, FROM FROZEN, FAT ADDED IN COOKING, NS	Corn_yellow_cooked_from_frozen_fat_added_in_cooking_NS_as_to_type_of_fat	Corn, yellow, cooked, from frozen, fat added in cooking, NS as to type of fat	0	75216122.0
75216138	CORN, YELLOW, COOKED, FROM FROZEN, MADE WITH BUTTER	Corn_yellow_cooked_from_frozen_made_with_butter	Corn, yellow, cooked, from frozen, made with butter	0	75216138.0
75216171	CORN, YELLOW AND WHITE, COOKED, FROM FRESH, FAT NOT ADDED IN	Corn_yellow_and_white_cooked_from_fresh_fat_not_added_in_cooking	Corn, yellow and white, cooked, from fresh, fat not added in cooking	0	75216171.0
75216228	CORN, WHITE, COOKED, FROM FRESH, MADE WITH BUTTER	Corn_white_cooked_from_fresh_made_with_butter	Corn, white, cooked, from fresh, made with butter	0	75216228.0
75217021	EGGPLANT, COOKED, MADE WITH OIL	Eggplant_cooked_made_with_oil	Eggplant, cooked, made with oil	0	75217021.0
75219010	MUSHROOMS, COOKED, NS AS TO FORM, FAT NOT ADDED IN COOKING	Mushrooms_cooked_NS_as_to_form_fat_not_added_in_cooking	Mushrooms, cooked, NS as to form, fat not added in cooking	0	75219010.0
75219035	MUSHROOMS, COOKED, FROM FRESH, MADE WITH MARGARINE	Mushrooms_cooked_from_fresh_made_with_margarine	Mushrooms, cooked, from fresh, made with margarine	0	75219035.0
75220027	OKRA, COOKED, FROM FRESH, MADE WITH OIL	Okra_cooked_from_fresh_made_with_oil	Okra, cooked, from fresh, made with oil	0	75220027.0
75220050	LETTUCE, COOKED, FAT NOT ADDED IN COOKING	Lettuce_cooked_fat_not_added_in_cooking	Lettuce, cooked, fat not added in cooking	0	75220050.0
75221000	ONIONS, COOKED, NS AS TO FORM, NS AS TO FAT ADDED IN COOKING	Onions_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Onions, cooked, NS as to form, NS as to fat added in cooking	0	75221000.0
75221011	ONIONS, COOKED, FROM FRESH, FAT NOT ADDED IN COOKING	Onions_cooked_from_fresh_fat_not_added_in_cooking	Onions, cooked, from fresh, fat not added in cooking	0	75221011.0
75221014	ONIONS, COOKED, NS AS TO FORM, MADE WITH OIL	Onions_cooked_NS_as_to_form_made_with_oil	Onions, cooked, NS as to form, made with oil	0	75221014.0
75221015	ONIONS, COOKED, NS AS TO FORM, MADE WITH BUTTER	Onions_cooked_NS_as_to_form_made_with_butter	Onions, cooked, NS as to form, made with butter	0	75221015.0
75221017	ONIONS, COOKED, FROM FRESH, MADE WITH OIL	Onions_cooked_from_fresh_made_with_oil	Onions, cooked, from fresh, made with oil	0	75221017.0
75221031	ONIONS, PEARL, COOKED, FROM FRESH	Onions_pearl_cooked_from_fresh	Onions, pearl, cooked, from fresh	0	75221031.0
75224022	PEAS, GREEN, COOKED, FROM FROZEN, FAT NOT ADDED IN COOKING	Peas_green_cooked_from_frozen_fat_not_added_in_cooking	Peas, green, cooked, from frozen, fat not added in cooking	0	75224022.0
75224043	PEAS, GREEN, COOKED, FROM FRESH, MADE WITH OIL	Peas_green_cooked_from_fresh_made_with_oil	Peas, green, cooked, from fresh, made with oil	0	75224043.0
75226000	PEPPERS, GREEN, COOKED, NS AS TO FAT ADDED IN COOKING	Peppers_green_cooked_NS_as_to_fat_added_in_cooking	Peppers, green, cooked, NS as to fat added in cooking	0	75226000.0
75226021	PEPPERS, GREEN, COOKED, MADE WITH OIL	Peppers_green_cooked_made_with_oil	Peppers, green, cooked, made with oil	0	75226021.0
75226022	PEPPERS, GREEN, COOKED, MADE WITH BUTTER	Peppers_green_cooked_made_with_butter	Peppers, green, cooked, made with butter	0	75226022.0
75231031	SNOWPEA, COOKED, FROM FROZEN, MADE WITH MARGARINE	Snowpea_cooked_from_frozen_made_with_margarine	Snowpea, cooked, from frozen, made with margarine	0	75231031.0
75233027	SQUASH, SUMMER, YELLOW OR GREEN, COOKED, FROM FRESH, MADE WI	Squash_summer_yellow_or_green_cooked_from_fresh_made_with_oil	Squash, summer, yellow or green, cooked, from fresh, made with oil	0	75233027.0
75233028	SQUASH, SUMMER, YELLOW OR GREEN, COOKED, FROM FRESH, MADE WI	Squash_summer_yellow_or_green_cooked_from_fresh_made_with_butter	Squash, summer, yellow or green, cooked, from fresh, made with butter	0	75233028.0
75235750	WINTER MELON, COOKED	Winter_melon_cooked	Winter melon, cooked	0	75235750.0
75302080	BEAN SALAD, YELLOW AND/OR GREEN STRING BEANS	Bean_salad_yellow_and_or_green_string_beans	Bean salad, yellow and/or green string beans	0	75302080.0
75307002	GREEN PEPPERS AND ONIONS, COOKED, MADE WITH BUTTER	Green_peppers_and_onions_cooked_made_with_butter	Green peppers and onions, cooked, made with butter	0	75307002.0
75307003	GREEN PEPPERS AND ONIONS, COOKED, MADE WITH MARGARINE	Green_peppers_and_onions_cooked_made_with_margarine	Green peppers and onions, cooked, made with margarine	0	75307003.0
75311012	MIXED VEGETABLES, COOKED, FROM FROZEN, FAT NOT ADDED IN COOK	Mixed_vegetables_cooked_from_frozen_fat_not_added_in_cooking	Mixed vegetables, cooked, from frozen, fat not added in cooking	0	75311012.0
75330121	VEGETABLE COMBINATION, INCLUDING CARROTS, BROCCOLI, AND/OR D	Vegetable_combination_including_carrots_broccoli_and_or_dark_green_leafy_cooked_no_sauce_made_with_oil	Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, made with oil	0	75330121.0
75330122	VEGETABLE COMBINATION, INCLUDING CARROTS, BROCCOLI, AND/OR D	Vegetable_combination_including_carrots_broccoli_and_or_dark_green_leafy_cooked_no_sauce_made_with_butter	Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, no sauce, made with butter	0	75330122.0
75340160	VEGETABLE AND PASTA COMBINATIONS WITH CREAM OR CHEESE SAUCE,	Vegetable_and_pasta_combinations_with_cream_or_cheese_sauce_broccoli_pasta_carrots_corn_zucchini_peppers_cauliflower_peas_etc_cooked	Vegetable and pasta combinations with cream or cheese sauce, broccoli, pasta, carrots, corn, zucchini, peppers, cauliflower, peas, etc., cooked	0	75340160.0
75403012	BEANS, STRING, GREEN, FROM FROZEN, CREAMED OR WITH CHEESE SA	Beans_string_green_from_frozen_creamed_or_with_cheese_sauce	Beans, string, green, from frozen, creamed or with cheese sauce	0	75403012.0
75410550	JALAPENO PEPPER, STUFFED WITH CHEESE, BREADED OR BATTERED, F	Jalapeno_pepper_stuffed_with_cheese_breaded_or_battered_fried	Jalapeno pepper, stuffed with cheese, breaded or battered, fried	0	75410550.0
75415020	ONION RINGS, NS AS TO FORM, BATTER-DIPPED, BAKED OR FRIED	Onion_rings_NS_as_to_form_batter_dipped_baked_or_fried	Onion rings, NS as to form, batter-dipped, baked or fried	0	75415020.0
75440100	VEGETABLE COMBINATION, INCLUDING CARROTS, BROCCOLI, AND/OR D	Vegetable_combination_including_carrots_broccoli_and_or_dark_green_leafy_cooked_with_soy_based_sauce	Vegetable combination, including carrots, broccoli, and/or dark-green leafy; cooked, with soy-based sauce	0	75440100.0
75440110	VEGETABLE COMBINATION, EXCLUDING CARROTS, BROCCOLI, AND DARK	Vegetable_combination_excluding_carrots_broccoli_and_dark_green_leafy_cooked_with_soy_based_sauce	Vegetable combination, excluding carrots, broccoli, and dark-green leafy; cooked, with soy-based sauce	0	75440110.0
75460900	CHOW MEIN OR CHOP SUEY, MEATLESS, WITH NOODLES	Chow_mein_or_chop_suey_meatless_with_noodles	Chow mein or chop suey, meatless, with noodles	0	75460900.0
75502500	CABBAGE, FRESH, PICKLED, JAPANESE STYLE	Cabbage_fresh_pickled_Japanese_style	Cabbage, fresh, pickled, Japanese style	0	75502500.0
75502520	KIMCHI	Kimchi	Kimchi	0	75502520.0
75503010	CUCUMBER PICKLES, DILL	Cucumber_pickles_dill	Cucumber pickles, dill	0	75503010.0
75503020	CUCUMBER PICKLES, RELISH	Cucumber_pickles_relish	Cucumber pickles, relish	0	75503020.0
75503040	CUCUMBER PICKLES, SWEET	Cucumber_pickles_sweet	Cucumber pickles, sweet	0	75503040.0
75503090	HORSERADISH	Horseradish	Horseradish	0	75503090.0
75506010	MUSTARD	Mustard	Mustard	0	75506010.0
75506100	HONEY MUSTARD DIP	Honey_mustard_dip	Honey mustard dip	0	75506100.0
75510000	OLIVES, NFS	Olives_NFS	Olives, NFS	0	75510000.0
75510010	OLIVES, GREEN	Olives_green	Olives, green	0	75510010.0
75510020	OLIVES, BLACK	Olives_black	Olives, black	0	75510020.0
75510030	OLIVES, GREEN, STUFFED	Olives_green_stuffed	Olives, green, stuffed	0	75510030.0
75511040	PEPPER, HOT, PICKLED	Pepper_hot_pickled	Pepper, hot, pickled	0	75511040.0
75534550	WASABI PASTE	Wasabi_paste	Wasabi paste	0	75534550.0
75649010	VEGETABLE SOUP, CANNED, PREPARED WITH WATER OR READY-TO-SERV	Vegetable_soup_canned_prepared_with_water_or_ready_to_serve	Vegetable soup, canned, prepared with water or ready-to-serve	0	75649010.0
75651000	MINESTRONE SOUP, HOME RECIPE	Minestrone_soup_home_recipe	Minestrone soup, home recipe	0	75651000.0
75651020	VEGETABLE BEEF SOUP, CANNED, PREPARED WITH WATER, OR READY-T	Vegetable_beef_soup_canned_prepared_with_water_or_ready_to_serve	Vegetable beef soup, canned, prepared with water, or ready-to-serve	0	75651020.0
75652010	VEGETABLE BEEF SOUP, HOME RECIPE	Vegetable_beef_soup_home_recipe	Vegetable beef soup, home recipe	0	75652010.0
77201210	GREEN PLANTAIN WITH CRACKLINGS, PUERTO RICAN STYLE	Green_plantain_with_cracklings_Puerto_Rican_style	Green plantain with cracklings, Puerto Rican style	0	77201210.0
78101100	FRUIT AND VEGETABLE SMOOTHIE	Fruit_and_vegetable_smoothie	Fruit and vegetable smoothie	0	78101100.0
78101110	FRUIT AND VEGETABLE SMOOTHIE, ADDED PROTEIN	Fruit_and_vegetable_smoothie_added_protein	Fruit and vegetable smoothie, added protein	0	78101110.0
81100500	BUTTER, NFS	Butter_NFS	Butter, NFS	0	81100500.0
81101000	BUTTER, STICK, SALTED	Butter_stick_salted	Butter, stick, salted	0	81101000.0
81101010	BUTTER, WHIPPED, TUB, SALTED	Butter_whipped_tub_salted	Butter, whipped, tub, salted	0	81101010.0
81102000	MARGARINE, NFS	Margarine_NFS	Margarine, NFS	0	81102000.0
81102010	MARGARINE, STICK, SALTED	Margarine_stick_salted	Margarine, stick, salted	0	81102010.0
81102020	MARGARINE, TUB, SALTED	Margarine_tub_salted	Margarine, tub, salted	0	81102020.0
81103040	MARGARINE-LIKE SPREAD, STICK, SALTED	Margarine_like_spread_stick_salted	Margarine-like spread, stick, salted	0	81103040.0
81103080	MARGARINE-LIKE SPREAD, TUB, SALTED	Margarine_like_spread_tub_salted	Margarine-like spread, tub, salted	0	81103080.0
81103090	MARGARINE-LIKE SPREAD, LIQUID, SALTED	Margarine_like_spread_liquid_salted	Margarine-like spread, liquid, salted	0	81103090.0
81104010	MARGARINE-LIKE SPREAD, REDUCED CALORIE, ABOUT 40% FAT, TUB,	Margarine_like_spread_reduced_calorie_about_40_fat_tub_salted	Margarine-like spread, reduced calorie, about 40% fat, tub, salted	0	81104010.0
81104020	MARGARINE-LIKE SPREAD, REDUCED CALORIE, ABOUT 40% FAT, STICK	Margarine_like_spread_reduced_calorie_about_40_fat_stick_salted	Margarine-like spread, reduced calorie, about 40% fat, stick, salted	0	81104020.0
81104100	MARGARINE LIKE SPREAD, FAT FREE, TUB, SALTED	Margarine_like_spread_fat_free_tub_salted	Margarine like spread, fat free, tub, salted	0	81104100.0
81302070	PESTO SAUCE	Pesto_sauce	Pesto sauce	0	81302070.0
82101000	VEGETABLE OIL, NFS	Vegetable_oil_NFS	Vegetable oil, NFS	0	82101000.0
82104000	OLIVE OIL	Olive_oil	Olive oil	0	82104000.0
83100200	SALAD DRESSING, NFS, FOR SANDWICHES	Salad_dressing_NFS_for_sandwiches	Salad dressing, NFS, for sandwiches	0	83100200.0
83104000	FRENCH OR CATALINA DRESSING	French_or_Catalina_dressing	French or Catalina dressing	0	83104000.0
83105500	HONEY MUSTARD DRESSING	Honey_mustard_dressing	Honey mustard dressing	0	83105500.0
83106000	ITALIAN DRESSING, MADE WITH VINEGAR AND OIL	Italian_dressing_made_with_vinegar_and_oil	Italian dressing, made with vinegar and oil	0	83106000.0
83107000	MAYONNAISE, REGULAR	Mayonnaise_regular	Mayonnaise, regular	0	83107000.0
83109000	RUSSIAN DRESSING	Russian_dressing	Russian dressing	0	83109000.0
83110000	MAYONNAISE-TYPE SALAD DRESSING	Mayonnaise_type_salad_dressing	Mayonnaise-type salad dressing	0	83110000.0
83112500	CREAMY DRESSING	Creamy_dressing	Creamy dressing	0	83112500.0
83112950	POPPY SEED DRESSING	Poppy_seed_dressing	Poppy seed dressing	0	83112950.0
83114000	THOUSAND ISLAND DRESSING	Thousand_Island_dressing	Thousand Island dressing	0	83114000.0
83204000	MAYONNAISE, LIGHT	Mayonnaise_light	Mayonnaise, light	0	83204000.0
83204050	MAYONNAISE-TYPE SALAD DRESSING, LIGHT	Mayonnaise_type_salad_dressing_light	Mayonnaise-type salad dressing, light	0	83204050.0
83205450	ITALIAN DRESSING, LIGHT	Italian_dressing_light	Italian dressing, light	0	83205450.0
83207000	THOUSAND ISLAND DRESSING, LIGHT	Thousand_Island_dressing_light	Thousand Island dressing, light	0	83207000.0
83210100	CREAMY DRESSING, LIGHT	Creamy_dressing_light	Creamy dressing, light	0	83210100.0
83300400	FRENCH OR CATALINA DRESSING, FAT FREE	French_or_Catalina_dressing_fat_free	French or Catalina dressing, fat free	0	83300400.0
83300600	ITALIAN DRESSING, FAT FREE	Italian_dressing_fat_free	Italian dressing, fat free	0	83300600.0
91101000	SUGAR, NFS	Sugar_NFS	Sugar, NFS	0	91101000.0
91101010	SUGAR, WHITE, GRANULATED OR LUMP	Sugar_white_granulated_or_lump	Sugar, white, granulated or lump	0	91101010.0
91102010	SUGAR, BROWN	Sugar_brown	Sugar, brown	0	91102010.0
91107000	SUGAR SUBSTITUTE, SUCRALOSE, POWDER	Sugar_substitute_sucralose_powder	Sugar substitute, sucralose, powder	0	91107000.0
91200040	SUGAR SUBSTITUTE, SACCHARIN, POWDER	Sugar_substitute_saccharin_powder	Sugar substitute, saccharin, powder	0	91200040.0
91200110	SUGAR SUBSTITUTE, SACCHARIN, LIQUID	Sugar_substitute_saccharin_liquid	Sugar substitute, saccharin, liquid	0	91200110.0
91201010	SUGAR SUBSTITUTE, ASPARTAME, POWDER	Sugar_substitute_aspartame_powder	Sugar substitute, aspartame, powder	0	91201010.0
91300010	SYRUP, NFS	Syrup_NFS	Syrup, NFS	0	91300010.0
91300100	PANCAKE SYRUP, NFS	Pancake_syrup_NFS	Pancake syrup, NFS	0	91300100.0
91301040	BUTTERED BLENDS SYRUP	Buttered_blends_syrup	Buttered blends syrup	0	91301040.0
91301060	MAPLE SYRUP	Maple_syrup	Maple syrup	0	91301060.0
91301080	CHOCOLATE SYRUP, THIN TYPE	Chocolate_syrup_thin_type	Chocolate syrup, thin type	0	91301080.0
91301510	SYRUP, PANCAKE, REDUCED CALORIE	Syrup_pancake_reduced_calorie	Syrup, pancake, reduced calorie	0	91301510.0
91302010	HONEY	Honey	Honey	0	91302010.0
91304010	TOPPING, BUTTERSCOTCH OR CARAMEL	Topping_butterscotch_or_caramel	Topping, butterscotch or caramel	0	91304010.0
91304020	TOPPING, CHOCOLATE, THICK, FUDGE TYPE	Topping_chocolate_thick_fudge_type	Topping, chocolate, thick, fudge type	0	91304020.0
91305020	ICING, WHITE	Icing_white	Icing, white	0	91305020.0
91361050	DUCK SAUCE	Duck_sauce	Duck sauce	0	91361050.0
91401000	JELLY, ALL FLAVORS	Jelly_all_flavors	Jelly, all flavors	0	91401000.0
91402000	JAM, PRESERVE, ALL FLAVORS	Jam_preserve_all_flavors	Jam, preserve, all flavors	0	91402000.0
91405000	JELLY, SUGAR FREE, ALL FLAVORS	Jelly_sugar_free_all_flavors	Jelly, sugar free, all flavors	0	91405000.0
91405500	JELLY, REDUCED SUGAR, ALL FLAVORS	Jelly_reduced_sugar_all_flavors	Jelly, reduced sugar, all flavors	0	91405500.0
91406500	JAM, PRESERVE, MARMALADE, SWEETENED WITH FRUIT JUICE CONCENT	Jam_preserve_marmalade_sweetened_with_fruit_juice_concentrates_all_flavors	Jam, preserve, marmalade, sweetened with fruit juice concentrates, all flavors	0	91406500.0
91501010	GELATIN DESSERT	Gelatin_dessert	Gelatin dessert	0	91501010.0
91501020	GELATIN DESSERT WITH FRUIT	Gelatin_dessert_with_fruit	Gelatin dessert with fruit	0	91501020.0
91611000	ICE POP	Ice_pop	Ice pop	0	91611000.0
91701010	ALMONDS, CHOCOLATE COVERED	Almonds_chocolate_covered	Almonds, chocolate covered	0	91701010.0
91703010	CARAMEL, CHOCOLATE-FLAVORED ROLL	Caramel_chocolate_flavored_roll	Caramel, chocolate-flavored roll	0	91703010.0
91703020	CARAMEL, FLAVOR OTHER THAN CHOCOLATE	Caramel_flavor_other_than_chocolate	Caramel, flavor other than chocolate	0	91703020.0
91703040	CARAMEL CANDY, CHOCOLATE COVERED	Caramel_candy_chocolate_covered	Caramel candy, chocolate covered	0	91703040.0
91703070	ROLO	Rolo	Rolo	0	91703070.0
91705010	MILK CHOCOLATE CANDY, PLAIN	Milk_chocolate_candy_plain	Milk chocolate candy, plain	0	91705010.0
91705020	MILK CHOCOLATE CANDY, WITH CEREAL	Milk_chocolate_candy_with_cereal	Milk chocolate candy, with cereal	0	91705020.0
91705030	KIT KAT	Kit_Kat	Kit Kat	0	91705030.0
91705060	MILK CHOCOLATE CANDY, WITH ALMONDS	Milk_chocolate_candy_with_almonds	Milk chocolate candy, with almonds	0	91705060.0
91705200	CHOCOLATE, SEMI-SWEET MORSEL	Chocolate_semi_sweet_morsel	Chocolate, semi-sweet morsel	0	91705200.0
91705300	CHOCOLATE, SWEET OR DARK	Chocolate_sweet_or_dark	Chocolate, sweet or dark	0	91705300.0
91705310	CHOCOLATE, SWEET OR DARK, WITH ALMONDS	Chocolate_sweet_or_dark_with_almonds	Chocolate, sweet or dark, with almonds	0	91705310.0
91705400	CHOCOLATE, WHITE	Chocolate_white	Chocolate, white	0	91705400.0
91706000	COCONUT CANDY, CHOCOLATE COVERED	Coconut_candy_chocolate_covered	Coconut candy, chocolate covered	0	91706000.0
91707000	FONDANT	Fondant	Fondant	0	91707000.0
91707010	FONDANT, CHOCOLATE COVERED	Fondant_chocolate_covered	Fondant, chocolate covered	0	91707010.0
91708030	FRUIT LEATHER AND FRUIT SNACKS CANDY	Fruit_leather_and_fruit_snacks_candy	Fruit leather and fruit snacks candy	0	91708030.0
91715100	SNICKERS BAR	SNICKERS_Bar	SNICKERS Bar	0	91715100.0
91718200	CHOCOLATE-FLAVORED SPRINKLES	Chocolate_flavored_sprinkles	Chocolate-flavored sprinkles	0	91718200.0
91721000	LICORICE	Licorice	Licorice	0	91721000.0
91731000	PEANUTS, CHOCOLATE COVERED	Peanuts_chocolate_covered	Peanuts, chocolate covered	0	91731000.0
91731010	M&M'S PEANUT CHOCOLATE CANDIES	M_M_s_Peanut_Chocolate_Candies	M&M's Peanut Chocolate Candies	0	91731010.0
91733000	PEANUT BRITTLE	Peanut_brittle	Peanut brittle	0	91733000.0
91734100	REESE'S PEANUT BUTTER CUP	Reese_s_Peanut_Butter_Cup	Reese's Peanut Butter Cup	0	91734100.0
91739010	RAISINS, CHOCOLATE COVERED	Raisins_chocolate_covered	Raisins, chocolate covered	0	91739010.0
91745010	GUMDROPS	Gumdrops	Gumdrops	0	91745010.0
91745020	HARD CANDY	Hard_candy	Hard candy	0	91745020.0
91746100	M&M'S MILK CHOCOLATE CANDIES	M_M_s_Milk_Chocolate_Candies	M&M's Milk Chocolate Candies	0	91746100.0
91760100	TOFFEE, CHOCOLATE COVERED	Toffee_chocolate_covered	Toffee, chocolate covered	0	91760100.0
91801000	CHEWING GUM, REGULAR	Chewing_gum_regular	Chewing gum, regular	0	91801000.0
92100500	COFFEE, NS AS TO BREWED OR INSTANT	Coffee_NS_as_to_brewed_or_instant	Coffee, NS as to brewed or instant	0	92100500.0
92101000	COFFEE, BREWED	Coffee_brewed	Coffee, brewed	0	92101000.0
92101500	COFFEE, BREWED, BLEND OF REGULAR AND DECAFFEINATED	Coffee_brewed_blend_of_regular_and_decaffeinated	Coffee, brewed, blend of regular and decaffeinated	0	92101500.0
92101610	COFFEE, ESPRESSO	Coffee_espresso	Coffee, espresso	0	92101610.0
92101820	COFFEE, MACCHIATO, SWEETENED	Coffee_macchiato_sweetened	Coffee, macchiato, sweetened	0	92101820.0
92101850	COFFEE, CAFE CON LECHE	Coffee_cafe_con_leche	Coffee, cafe con leche	0	92101850.0
92101900	COFFEE, LATTE	Coffee_Latte	Coffee, Latte	0	92101900.0
92101920	FROZEN COFFEE DRINK	Frozen_coffee_drink	Frozen coffee drink	0	92101920.0
92101925	FROZEN COFFEE DRINK, WITH WHIPPED CREAM	Frozen_coffee_drink_with_whipped_cream	Frozen coffee drink, with whipped cream	0	92101925.0
92103000	COFFEE, INSTANT, RECONSTITUTED	Coffee_instant_reconstituted	Coffee, instant, reconstituted	0	92103000.0
92111010	COFFEE, BREWED, DECAFFEINATED	Coffee_brewed_decaffeinated	Coffee, brewed, decaffeinated	0	92111010.0
92114000	COFFEE, INSTANT, DECAFFEINATED, RECONSTITUTED	Coffee_instant_decaffeinated_reconstituted	Coffee, instant, decaffeinated, reconstituted	0	92114000.0
92121010	COFFEE, INSTANT, PRE-SWEETENED WITH SUGAR, RECONSTITUTED	Coffee_instant_pre_sweetened_with_sugar_reconstituted	Coffee, instant, pre-sweetened with sugar, reconstituted	0	92121010.0
92130010	COFFEE, PRE-LIGHTENED	Coffee_pre_lightened	Coffee, pre-lightened	0	92130010.0
