FoodCodes	drxfcsd	Main.food.description	Old.Main.food.description	ModCode	FoodID
58133120	MANICOTTI, CHEESE-FILLED, W/ TOMATO SAUCE, MEATLESS	Manicotti_cheese_filled_with_tomato_sauce_meatless	Manicotti, cheese-filled, with tomato sauce, meatless	0	58133120.0
58145110	MACARONI OR NOODLES W/ CHEESE	Macaroni_or_noodles_with_cheese	Macaroni or noodles with cheese	0	58145110.0
58145120	MACARONI OR NOODLES W/ CHEESE  TUNA	Macaroni_or_noodles_with_cheese_and_tuna	Macaroni or noodles with cheese and tuna	0	58145120.0
58147510	FLAVORED PASTA (INCL LIPTON BEEF, CHICKEN FLAVORS)	Flavored_pasta	Flavored pasta	0	58147510.0
58148110	MACARONI OR PASTA SALAD	Macaroni_or_pasta_salad	Macaroni or pasta salad	0	58148110.0
58148180	MACARONI OR PASTA SALAD WITH CHEESE	Macaroni_or_pasta_salad_with_cheese	Macaroni or pasta salad with cheese	0	58148180.0
58148550	PASTA OR MACARONI SALAD WITH MEAT	Pasta_or_macaroni_salad_with_meat	Pasta or macaroni salad with meat	0	58148550.0
58150110	RICE, FRIED, MEATLESS	Rice_fried_meatless	Rice, fried, meatless	0	58150110.0
58150320	RICE, FRIED, W/ CHICKEN (INCL TURKEY)	Rice_fried_with_chicken	Rice, fried, with chicken	0	58150320.0
58150510	RICE, FRIED, W/ SHRIMP	Rice_fried_with_shrimp	Rice, fried, with shrimp	0	58150510.0
58160110	RICE W/ BEANS	Rice_with_beans	Rice with beans	0	58160110.0
58160150	RED BEANS  RICE	Red_beans_and_rice	Red beans and rice	0	58160150.0
58161320	RICE, BROWN, W/ BEANS	Rice_brown_with_beans	Rice, brown, with beans	0	58161320.0
58161510	GRAPE LEAVES STUFFED W/ RICE	Grape_leaves_stuffed_with_rice	Grape leaves stuffed with rice	0	58161510.0
58162090	STUFFED PEPPER W/ MEAT	Stuffed_pepper_with_meat	Stuffed pepper, with meat	0	58162090.0
58162310	RICE PILAF	Rice_pilaf	Rice pilaf	0	58162310.0
58163130	DIRTY RICE	Dirty_rice	Dirty rice	0	58163130.0
58163380	FLAVORED RICEPASTA MIXTURE (INCL RICE-A-RONI)	Flavored_rice_and_pasta_mixture	Flavored rice and pasta mixture	0	58163380.0
58163410	SPANISH RICE	Spanish_rice	Spanish rice	0	58163410.0
58402010	BEEF NOODLE SOUP	Beef_noodle_soup	Beef noodle soup	0	58402010.0
58403010	CHICKEN NOODLE SOUP (INCLUDE CHICKEN  STARS SOUP)	Chicken_noodle_soup	Chicken noodle soup	0	58403010.0
58403040	CHICKEN NOODLE SOUP, HOME RECIPE	Chicken_noodle_soup_home_recipe	Chicken noodle soup, home recipe	0	58403040.0
58403060	CHICKEN NOODLE SOUP,CAN,RED SODIUM,READY-TO-SERVE	Chicken_noodle_soup_canned_reduced_sodium_ready_to_serve	Chicken noodle soup, canned, reduced sodium, ready-to-serve	0	58403060.0
58404010	CHICKEN RICE SOUP (INCL TURKEY RICE SOUP)	Chicken_rice_soup	Chicken rice soup	0	58404010.0
58404030	CHICKEN OR TURKEY  RICE SOUP, HOME RECIPE	Chicken_or_turkey_rice_soup_home_recipe	Chicken or turkey rice soup, home recipe	0	58404030.0
58404520	CHICKEN SOUP W/ DUMPLINGS	Chicken_soup_with_dumplings	Chicken soup with dumplings	0	58404520.0
58407030	SOUP, MOSTLY NOODLES(INCL SPAGHETTI SOUP,TOP RAMEN)	Soup_mostly_noodles	Soup, mostly noodles	0	58407030.0
58421010	SOPA SECA DE FIDEO,MEX STYLE,MADE W/ DRY NOODLES	Sopa_Seca_de_Fideo_Mexican_style_made_with_dry_noodles	Sopa Seca de Fideo, Mexican style, made with dry noodles	0	58421010.0
61101010	GRAPEFRUIT, RAW (INCLUDE GRAPEFRUIT, NFS)	Grapefruit_raw	Grapefruit, raw	0	61101010.0
61113010	LEMON, RAW	Lemon_raw	Lemon, raw	0	61113010.0
61119010	ORANGE, RAW	Orange_raw	Orange, raw	0	61119010.0
61122350	ORANGES, MANDARIN, CANNED OR FROZEN, DRAINED	Orange_mandarin_canned_or_frozen_drained	Orange, mandarin, canned or frozen, drained	0	61122350.0
61125010	TANGERINE, RAW (INCLUDE MANDARIN ORANGE, SATSUMA)	Tangerine_raw	Tangerine, raw	0	61125010.0
61204000	LEMON JUICE, NS AS TO FORM	Lemon_juice_NS_as_to_form	Lemon juice, NS as to form	0	61204000.0
61204010	LEMON JUICE, FRESHLY SQUEEZED	Lemon_juice_freshly_squeezed	Lemon juice, freshly squeezed	0	61204010.0
61207000	LIME JUICE, NS AS TO FORM	Lime_juice_NS_as_to_form	Lime juice, NS as to form	0	61207000.0
61207010	LIME JUICE, FRESHLY SQUEEZED	Lime_juice_freshly_squeezed	Lime juice, freshly squeezed	0	61207010.0
61210000	ORANGE JUICE, NFS	Orange_juice_NFS	Orange juice, NFS	0	61210000.0
61210010	ORANGE JUICE, FRESHLY SQUEEZED	Orange_juice_freshly_squeezed	Orange juice, freshly squeezed	0	61210010.0
61210220	ORANGE JUICE, CANNED, BOTTLED OR IN A CARTON	Orange_juice_canned_bottled_or_in_a_carton	Orange juice, canned, bottled or in a carton	0	61210220.0
61210250	ORANGE JUICE, W/ CALCIUM, CAN/BOTTLED/CARTON	Orange_juice_with_calcium_added_canned_bottled_or_in_a_carton	Orange juice, with calcium added, canned, bottled or in a carton	0	61210250.0
61210820	ORANGE JUICE,FROZ, W/,CALCIUM ADDED,RECON W/WATER	Orange_juice_frozen_with_calcium_added_reconstituted_with_water_	Orange juice, frozen, with calcium added (reconstituted with water)	0	61210820.0
62101050	FRUIT MIXTURE, DRIED	Fruit_mixture_dried_mixture_includes_three_or_more_of_the_following_apples_apricots_dates_papaya_peaches_pears_pineapples_prunes_raisins_	Fruit mixture, dried (mixture includes three or more of the following: apples, apricots, dates, papaya, peaches, pears, pineapples, prunes, raisins)	0	62101050.0
62109100	CRANBERRIES, DRIED	Cranberries_dried	Cranberries, dried	0	62109100.0
62122100	PRUNE, DRIED, UNCOOKED	Prune_dried_uncooked	Prune, dried, uncooked	0	62122100.0
62125100	RAISINS (INCLUDE CINNAMON-COATED RAISINS)	Raisins	Raisins	0	62125100.0
63100100	FRUIT, NS AS TO TYPE	Fruit_NS_as_to_type	Fruit, NS as to type	0	63100100.0
63101000	APPLE, RAW	Apple_raw	Apple, raw	0	63101000.0
63101110	APPLESAUCE, STEWED APPLES, NS AS TO ADDED SWEETENER	Applesauce_stewed_apples_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Applesauce, stewed apples, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63101110.0
63101120	APPLESAUCE, STEWED APPLES, UNSWEETENED (INCL FRESH)	Applesauce_stewed_apples_unsweetened	Applesauce, stewed apples, unsweetened	0	63101120.0
63101150	APPLESAUCE / OTHER FRUITS(INCLUDE MOTTS FRUIT PAK)	Applesauce_with_other_fruits	Applesauce with other fruits	0	63101150.0
63101330	APPLE, BAKED, W/ SUGAR	Apple_baked_with_sugar	Apple, baked, with sugar	0	63101330.0
63105010	AVOCADO, RAW	Avocado_raw	Avocado, raw	0	63105010.0
63107010	BANANA, RAW	Banana_raw	Banana, raw	0	63107010.0
63109010	CANTALOUPE (MUSKMELON), RAW (INCLUDE MELON, NFS)	Cantaloupe_muskmelon_raw	Cantaloupe (muskmelon), raw	0	63109010.0
63109700	CARAMBOLA (STARFRUIT),RAW	Carambola_starfruit_raw	Carambola (starfruit), raw	0	63109700.0
63113110	CHERRIES, SOUR, RED, COOKED, UNSWEETENED	Cherries_sour_red_cooked_unsweetened	Cherries, sour, red, cooked, unsweetened	0	63113110.0
63115010	CHERRIES, SWEET, RAW (INCLUDE CHERRIES, FRESH, NFS)	Cherries_sweet_raw_Queen_Anne_Bing_	Cherries, sweet, raw (Queen Anne, Bing)	0	63115010.0
63123000	GRAPES, RAW, NS AS TO TYPE	Grapes_raw_NS_as_to_type	Grapes, raw, NS as to type	0	63123000.0
63126500	KIWI FRUIT, RAW	Kiwi_fruit_raw	Kiwi fruit, raw	0	63126500.0
63127010	HONEYDEW MELON, RAW	Honeydew_melon_raw	Honeydew melon, raw	0	63127010.0
63129010	MANGO, RAW	Mango_raw	Mango, raw	0	63129010.0
63131010	NECTARINE, RAW	Nectarine_raw	Nectarine, raw	0	63131010.0
63133010	PAPAYA, RAW	Papaya_raw	Papaya, raw	0	63133010.0
63134010	PASSION FRUIT, RAW	Passion_fruit_raw	Passion fruit, raw	0	63134010.0
63135010	PEACH, RAW	Peach_raw	Peach, raw	0	63135010.0
63135110	PEACH, COOKED OR CANNED, NS AS TO SWEETENER	Peach_cooked_or_canned_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Peach, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63135110.0
63135140	PEACH, COOKED OR CANNED, IN LIGHT OR MEDIUM SYRUP	Peach_cooked_or_canned_in_light_or_medium_syrup	Peach, cooked or canned, in light or medium syrup	0	63135140.0
63135170	PEACH, COOKED OR CANNED, JUICE PACK	Peach_cooked_or_canned_juice_pack	Peach, cooked or canned, juice pack	0	63135170.0
63137010	PEAR, RAW	Pear_raw	Pear, raw	0	63137010.0
63141010	PINEAPPLE, RAW	Pineapple_raw	Pineapple, raw	0	63141010.0
63141110	PINEAPPLE, CANNED, NS AS TO ADDED SWEETENER	Pineapple_cooked_or_canned_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Pineapple, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63141110.0
63143010	PLUM, RAW	Plum_raw	Plum, raw	0	63143010.0
63145010	POMEGRANATE, RAW	Pomegranate_raw	Pomegranate, raw	0	63145010.0
63149010	WATERMELON, RAW	Watermelon_raw	Watermelon, raw	0	63149010.0
63201010	BLACKBERRIES, RAW	Blackberries_raw	Blackberries, raw	0	63201010.0
63203010	BLUEBERRIES, RAW	Blueberries_raw	Blueberries, raw	0	63203010.0
63203110	BLUEBERRIES, COOKED OR CANNED, NS AS TO SWEETENER	Blueberries_cooked_or_canned_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Blueberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63203110.0
63203600	BLUEBERRIES, FROZEN, UNSWEETENED	Blueberries_frozen_unsweetened	Blueberries, frozen, unsweetened	0	63203600.0
63207000	CRANBERRIES, NS AS TO RAW, COOKED OR CANNED	Cranberries_NS_as_to_raw_cooked_or_canned	Cranberries, NS as to raw, cooked, or canned	0	63207000.0
63207110	CRANBERRIES, COOKED OR CANNED (INCL CRANBERRY SCE)	Cranberries_cooked_or_canned	Cranberries, cooked or canned	0	63207110.0
63214000	HUCKLEBERRIES, RAW	Huckleberries_raw	Huckleberries, raw	0	63214000.0
63219000	RASPBERRIES, RAW, NS AS TO COLOR	Raspberries_raw_NS_as_to_color	Raspberries, raw, NS as to color	0	63219000.0
63219110	RASPBERRIES, COOKED OR CANNED, NS ADDED SWEETENER	Raspberries_cooked_or_canned_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Raspberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63219110.0
63223020	STRAWBERRIES, RAW	Strawberries_raw	Strawberries, raw	0	63223020.0
63223110	STRAWBERRIES, COOKED OR CANNED, NS ADDED SWEETNER	Strawberries_cooked_or_canned_NS_as_to_sweetened_or_unsweetened_sweetened_NS_as_to_type_of_sweetener	Strawberries, cooked or canned, NS as to sweetened or unsweetened; sweetened, NS as to type of sweetener	0	63223110.0
63223120	STRAWBERRIES, CKD OR CND, UNSWEETENED, WATER PACK	Strawberries_cooked_or_canned_unsweetened_water_pack	Strawberries, cooked or canned, unsweetened, water pack	0	63223120.0
63311000	FRUIT SALAD, FRESH OR RAW, (EXCL CITRUS), NO DRSG	Fruit_salad_fresh_or_raw_excluding_citrus_fruits_no_dressing	Fruit salad, fresh or raw, (excluding citrus fruits), no dressing	0	63311000.0
63311150	FRUIT COCKTAIL, COOKED OR CANNED, DRAINED SOLIDS	Fruit_cocktail_cooked_or_canned_drained_solids	Fruit cocktail, cooked or canned, drained solids	0	63311150.0
63311170	FRUIT COCKTAIL, COOKED OR CANNED, JUICE PACK	Fruit_cocktail_cooked_or_canned_juice_pack	Fruit cocktail, cooked or canned, juice pack	0	63311170.0
63401010	APPLE SALAD W/ DRESSING (INCLUDE WALDORF SALAD)	Apple_salad_with_dressing	Apple salad with dressing	0	63401010.0
63420110	FRUIT JUICE BAR, FROZEN, FLAVOR OTHER THAN ORANGE	Fruit_juice_bar_frozen_flavor_other_than_orange	Fruit juice bar, frozen, flavor other than orange	0	63420110.0
64100100	FRUIT JUICE, NFS	Fruit_juice_NFS	Fruit juice, NFS	0	64100100.0
64100110	FRUIT JUICE BLEND, 100% JUICE	Fruit_juice_blend_100_juice	Fruit juice blend, 100% juice	0	64100110.0
64100200	FRUIT JUICE BLEND, WITH CRANBERRY, 100% JUICE	Fruit_juice_blend_with_cranberry_100_juice	Fruit juice blend, with cranberry, 100% juice	0	64100200.0
64101010	APPLE CIDER (INCLUDE CIDER, NFS)	Apple_cider	Apple cider	0	64101010.0
64104010	APPLE JUICE	Apple_juice	Apple juice	0	64104010.0
64104600	BLACKBERRY JUICE (INCL BOYSENBERRY JUICE)	Blackberry_juice	Blackberry juice	0	64104600.0
64116020	GRAPE JUICE	Grape_juice	Grape juice	0	64116020.0
64124020	PINEAPPLE JUICE	Pineapple_juice	Pineapple juice	0	64124020.0
64204010	MANGO NECTAR	Mango_nectar	Mango nectar	0	64204010.0
64401000	VINEGAR	Vinegar	Vinegar	0	64401000.0
71000100	WHITE POTATO, NFS	White_potato_NFS	White potato, NFS	0	71000100.0
71101000	WHITE POTATO, BAKED, PEEL NOT EATEN	White_potato_baked_peel_not_eaten	White potato, baked, peel not eaten	0	71101000.0
71103010	WHITE POTATO, BOILED, W/O PEEL, FAT NOT ADDED	White_potato_boiled_without_peel_fat_not_added_in_cooking	White potato, boiled, without peel, fat not added in cooking	0	71103010.0
71201050	WHITE POTATO, CHIPS, REDUCED FAT	White_potato_chips_reduced_fat	White potato, chips, reduced fat	0	71201050.0
71201200	WHITE POTATO, CHIPS, RESTRUCTURED, RED FAT/SODIUM	White_potato_chips_restructured_reduced_fat_and_reduced_sodium	White potato, chips, restructured, reduced fat and reduced sodium	0	71201200.0
71220000	VEGETABLE CHIPS	Vegetable_chips	Vegetable chips	0	71220000.0
71401010	WHITE POTATO, FRENCH FRIES, FROM FRESH, DEEP-FRIED	White_potato_french_fries_from_fresh_deep_fried	White potato, french fries, from fresh, deep fried	0	71401010.0
71401020	WHITE POTATO, FRENCH FRIES, FROM FROZEN, OVEN-BAKED	White_potato_french_fries_from_frozen_oven_baked	White potato, french fries, from frozen, oven baked	0	71401020.0
71401030	WHITE POTATO, FRENCH FRIES, FROM FROZEN, DEEP-FRIED	White_potato_french_fries_from_frozen_deep_fried	White potato, french fries, from frozen, deep fried	0	71401030.0
71410500	WHITE POTATO SKINS W/ FLESH, FRIED, W/ CHEESE	White_potato_skins_with_adhering_flesh_fried_with_cheese	White potato skins, with adhering flesh, fried, with cheese	0	71410500.0
71501010	WHITE POTATO, FRESH, MASHED, MADE W/ MILK	White_potato_from_fresh_mashed_made_with_milk	White potato, from fresh, mashed, made with milk	0	71501010.0
71507005	WHITE POTATO,BAKED,STUFF W/ BUTTER/MARG, NO PEEL	White_potato_stuffed_baked_peel_not_eaten_stuffed_with_butter_or_margarine	White potato, stuffed, baked, peel not eaten, stuffed with butter or margarine	0	71507005.0
71508005	WHITE POTATO,BAKED,STUFF W/ BUTTER/MARG, PEEL EATEN	White_potato_stuffed_baked_peel_eaten_stuffed_with_butter_or_margarine	White potato, stuffed, baked, peel eaten, stuffed with butter or margarine	0	71508005.0
71508010	WHITE POTATO, BAKED, STUFFED W/SOUR CRM, PEEL EATEN	White_potato_stuffed_baked_peel_eaten_stuffed_with_sour_cream	White potato, stuffed, baked, peel eaten, stuffed with sour cream	0	71508010.0
71508020	WHITE POTATO, BAKED, STUFFED W/ CHEESE, PEEL EATEN	White_potato_stuffed_baked_peel_eaten_stuffed_with_cheese	White potato, stuffed, baked, peel eaten, stuffed with cheese	0	71508020.0
71601010	POTATO SALAD W/ EGG	Potato_salad_with_egg	Potato salad with egg	0	71601010.0
71603010	POTATO SALAD	Potato_salad	Potato salad	0	71603010.0
71801000	POTATO SOUP, NS AS TO MADE W/MILK OR WATER	Potato_soup_NS_as_to_made_with_milk_or_water	Potato soup, NS as to made with milk or water	0	71801000.0
71801010	POTATO SOUP, CREAM OF, W/ MILK	Potato_soup_cream_of_prepared_with_milk	Potato soup, cream of, prepared with milk	0	71801010.0
71801100	POTATO  CHEESE SOUP	Potato_and_cheese_soup	Potato and cheese soup	0	71801100.0
71900100	PLANTAIN, BOILED, NS AS TO GREEN OR RIPE	Plantain_boiled_NS_as_to_green_or_ripe	Plantain, boiled, NS as to green or ripe	0	71900100.0
71900200	PLANTAIN, FRIED, NS TO GREEN OR RIPE	Plantain_fried_NS_as_to_green_or_ripe	Plantain, fried, NS as to green or ripe	0	71900200.0
71930100	CASSAVA (YUCA BLANCA), COOKED, NO FAT ADDED	Cassava_yuca_blanca_cooked_fat_not_added_in_cooking	Cassava (yuca blanca), cooked, fat not added in cooking	0	71930100.0
71962020	DASHEEN, FRIED (INCLUDE MALANGA)	Dasheen_fried	Dasheen, fried	0	71962020.0
71970130	STARCHY VEGETABLES, P.R., NO PLANTAINS	Starchy_vegetables_Puerto_Rican_style_including_tannier_white_sweetpotato_and_yam_no_plantain_viandas_hervidas_	Starchy vegetables, Puerto Rican style, including tannier, white sweetpotato and yam, no plantain (viandas hervidas)	0	71970130.0
72107211	COLLARDS,COOKED,FROM FRESH,FAT NOT ADDED	Collards_cooked_from_fresh_fat_not_added_in_cooking	Collards, cooked, from fresh, fat not added in cooking	0	72107211.0
72116000	ENDIVE, CHICORY, ESCAROLE OR ROMAINE LETTUCE, RAW	Endive_chicory_escarole_or_romaine_lettuce_raw	Endive, chicory, escarole, or romaine lettuce, raw	0	72116000.0
72118213	GREENS, COOKED, FROM CANNED, FAT NOT ADDED	Greens_cooked_from_canned_fat_not_added_in_cooking	Greens, cooked, from canned, fat not added in cooking	0	72118213.0
72125100	SPINACH, RAW	Spinach_raw	Spinach, raw	0	72125100.0
72125211	SPINACH,COOKED,FROM FRESH,FAT NOT ADDED	Spinach_cooked_from_fresh_fat_not_added_in_cooking	Spinach, cooked, from fresh, fat not added in cooking	0	72125211.0
72125213	SPINACH,COOKED,FROM CANNED,FAT NOT ADDED	Spinach_cooked_from_canned_fat_not_added_in_cooking	Spinach, cooked, from canned, fat not added in cooking	0	72125213.0
72201100	BROCCOLI, RAW	Broccoli_raw	Broccoli, raw	0	72201100.0
72201200	BROCCOLI, CKD, NS FORM, NS FAT (INCL BROCCOLI, NFS)	Broccoli_cooked_NS_as_to_form_NS_as_to_fat_added_in_cooking	Broccoli, cooked, NS as to form, NS as to fat added in cooking	0	72201200.0
72201211	BROCCOLI, COOKED, FROM FRESH, NO FAT ADDED	Broccoli_cooked_from_fresh_fat_not_added_in_cooking	Broccoli, cooked, from fresh, fat not added in cooking	0	72201211.0
