"F_TOTAL"	"F_CITMLB"	"F_OTHER"	"F_JUICE"	"V_TOTAL"	"V_DRKGR"	"V_REDOR_TOTAL"	"V_REDOR_TOMATO"	"V_REDOR_OTHER"	"V_STARCHY_TOTAL"	"V_STARCHY_POTATO"	"V_STARCHY_OTHER"	"V_OTHER"	"V_LEGUMES"	"G_TOTAL"	"G_WHOLE"	"G_REFINED"	"PF_TOTAL"	"PF_MPS_TOTAL"	"PF_MEAT"	"PF_CUREDMEAT"	"PF_POULT"	"PF_SEAFD_HI"	"PF_SEAFD_LOW"	"PF_EGGS"	"PF_SOY"	"PF_NUTSDS"	"PF_LEGUMES"	"D_TOTAL"	"D_MILK"	"D_YOGURT"	"D_CHEESE"	"OILS"	"SOLID_FATS"	"ADD_SUGARS"	"A_DRINKS"
1	0.534803113822483	0.886801181162081	0.694796570004758	-0.0446584009251455	0.384839522663695	0.137358412344892	-0.0717635467207682	0.316270382673497	-0.335626801331506	-0.305075407548766	-0.294952536058416	-0.0685901363381608	0.344117184327287	0.0383057281432628	0.634403910758489	-0.133060893608246	-0.575137092564529	-0.672340799509436	-0.396903178504732	-0.253765764846895	-0.371225018760796	-0.392682187684189	-0.400697225978372	-0.436437180255183	-0.155343510794534	0.705242096937489	0.333257876074448	-0.0245341356409381	-0.152235548916697	0.7141733467843	-0.018714617278009	-0.0177482201321721	-0.179618956913282	0.0855806838514433	-0.225496401353474
0.534803113822483	1	0.132042354073659	0.116120681049468	-0.040347640860447	0.317174455129718	-0.189130392659772	-0.345740859336456	0.0611959348891199	-0.194299409069495	-0.193280954324155	0.00197620058192994	0.0436689949275997	0.398915930646507	-0.116940521687277	0.456485950978602	-0.234143418013405	-0.461215006670429	-0.480306441823189	-0.244471631491519	-0.330573412697124	-0.264448515674198	-0.242968136425634	-0.299552486697074	-0.290538705800194	-0.148440452993025	0.280239662875086	0.40263231260277	-0.07412162383429	-0.116422097155177	0.505234865647285	-0.0589654165607063	-0.120762930654902	-0.251181480973632	0.00490568123113426	-0.253882694609037
0.886801181162081	0.132042354073659	1	0.593324161428784	-0.00638302931180526	0.357353212642008	0.312846415556199	0.0980763821328059	0.428149298462365	-0.294527010573343	-0.249558348818235	-0.447005744717002	-0.121382962553121	0.229959496226152	0.194069072545439	0.569281715451217	0.033547540519097	-0.472776599712383	-0.544720853323416	-0.313982875744761	-0.128231514635785	-0.31632787285883	-0.351544011167599	-0.321022058471872	-0.385642904219064	-0.146104749813913	0.580163469049418	0.215338525347418	0.0218366421012235	-0.106215780159654	0.582606833143093	0.0337706243186205	0.115035152794499	-0.0402084173973945	0.195099020860399	-0.0779737132507578
0.694796570004758	0.116120681049468	0.593324161428784	1	-0.0993898807075084	0.0239338032780035	-0.00167290927232042	0.0179125918633267	-0.0228880802526557	-0.216201076242272	-0.220368607757863	0.0571297623811236	-0.0117825083821725	0.0807380442608521	-0.200453338870191	0.214542391454426	-0.249391241486622	-0.237983004312443	-0.405300757483151	-0.330362914790426	-0.116593818521556	-0.179464350052442	-0.205015383432591	-0.228700647657716	-0.20659331338502	0.0317628197231863	0.793513681410713	0.0710341845707233	-0.037303642488778	-0.128450122514713	0.427546921225911	-0.0743487687442717	-0.199540952916443	-0.200416284848763	-0.217958862850298	-0.279340524646813
-0.0446584009251455	-0.040347640860447	-0.00638302931180526	-0.0993898807075084	1	0.579856976888914	0.737238088680516	0.597879724830671	0.599198494830342	0.584452116548408	0.575715630173111	0.0528433063282025	0.686929354281595	0.339066239101438	-0.339028635795374	0.432007892314411	-0.440300438144902	-0.252960674436762	-0.34125732044409	-0.548691955271686	-0.0866215089432107	-0.170753940763657	-0.0612932660439151	-0.0767766603636526	-0.12490157233687	0.279538481479797	0.249576389959979	0.336948089229063	-0.422012473480155	-0.175055129324416	-0.0847407606638479	-0.444949331926632	0.73645804113562	-0.487665821991188	-0.318041705214302	-0.458748852270258
0.384839522663695	0.317174455129718	0.357353212642008	0.0239338032780035	0.579856976888914	1	0.375783126385421	-0.0546399589689388	0.706946470689524	-0.130634820460049	-0.121886769291644	-0.0822294436888031	0.505149678770856	0.275264062387852	-0.46297978016732	0.732232062652415	-0.639347111316808	-0.219674651621154	-0.329302115749549	-0.433785310009635	-0.22223575464553	-0.24098411501236	0.0149850374260324	-0.139470377936996	0.0216703407005051	-0.155020398329424	0.460617594030712	0.270548402817549	-0.183102606600382	0.0332909546973484	0.24584287425094	-0.426009828522073	0.4565827853761	-0.461653929613972	-0.313517903302326	-0.655611612263673
0.137358412344892	-0.189130392659772	0.312846415556199	-0.00167290927232042	0.737238088680516	0.375783126385421	1	0.833853373136008	0.787197610208976	0.548380043295087	0.568484296473758	-0.243700158383703	0.154853616896512	0.494476098078133	0.141848731776824	0.573904172099342	-0.017703743963504	-0.568777345427386	-0.565505459558462	-0.406223010913145	-0.367506463016343	-0.382009514298034	-0.457351748413391	-0.0808910925594676	-0.507839037038197	0.246207385069061	0.126983900999283	0.488070366439958	-0.405652719267115	-0.345674820302798	-0.175273201608765	-0.249355011860855	0.61480916784804	-0.32761961372437	0.0265227315863521	-0.172554729826636
-0.0717635467207682	-0.345740859336456	0.0980763821328059	0.0179125918633267	0.597879724830671	-0.0546399589689388	0.833853373136008	1	0.315997149908484	0.803176277572505	0.829737312006588	-0.327041840310497	-0.0226262572735609	0.293199218124212	0.224251030890024	0.11158270567888	0.1849218356647	-0.514350288174008	-0.475561645297711	-0.192031417718925	-0.132307566267147	-0.192866853059578	-0.470388773029465	-0.220445280119527	-0.49447084445944	0.268423829509618	-0.029587364388495	0.289879405611648	-0.151813532116434	-0.15690576484544	-0.305247270961221	0.0133099691755267	0.492079165208116	-0.0519688211540261	0.139510894029077	0.0876166750693873
0.316270382673497	0.0611959348891199	0.428149298462365	-0.0228880802526557	0.599198494830342	0.706946470689524	0.787197610208976	0.315997149908484	1	0.0452215147268818	0.0501018954510537	-0.0534905216053568	0.291443204709293	0.522337531238736	-0.00673092424946765	0.861768682332606	-0.237031474958096	-0.402968584542574	-0.440681050746214	-0.483675782994839	-0.483855193019578	-0.44112395417712	-0.260564500572559	0.107253705347229	-0.320437201929854	0.12329035813766	0.251317631498326	0.515036310499044	-0.527628588720162	-0.418848613934769	0.0397727843241845	-0.443464801014856	0.506970819502159	-0.505054858472409	-0.110279561142647	-0.394477982190427
-0.335626801331506	-0.194299409069495	-0.294527010573343	-0.216201076242272	0.584452116548408	-0.130634820460049	0.548380043295087	0.803176277572505	0.0452215147268818	1	0.995334264153419	-0.0161392449539174	-0.0149720236905256	0.0391959580247932	0.103389648532136	-0.0493356988343746	0.112223091885178	-0.32116866940973	-0.308621601243685	-0.0535552943947795	-0.0404046921437209	-0.12301084734522	-0.373187636224959	-0.153752181733835	-0.21616173292819	0.29352532395456	-0.120469203875646	0.0407076787179416	-0.0278960742574887	-0.0705772323537475	-0.294369780149591	0.122457998018455	0.400708701395231	0.0728482621408615	0.0914790893659068	0.108002269009998
